Arun-Kumar-2322,"['Deepesh-Kumar-18', 'Ashwin-Venkataraman-6', 'Mohnish-Manohar', 'Abhishek-Balaji-2', 'Venkatesan-Kannan', 'Ramesh-Balaji-10', 'Jayanth-KN-1', 'Vijay-Krish-14', 'Vinith-Subbiah', 'Ajay-Yeshwanth', 'Kayal-Manivannan', 'Binoy-John-6', 'Kumar-Saketh', 'Harish-Ram-2', 'Ajay-Vincent-1', 'Mohan-Raj-144', 'Shanmugasundaram-Muthuswamy', 'Anand-Siva', 'Sempon-Sibi', 'Shanmuga-Sundaram-48', 'Kobi-Mugas', 'Kartik-Ravi-3', 'Anand-Krishnan-11', 'Rishi-Poddar', 'John-Savio-3', 'Sarath-Haridas', 'Shafeeq-Ahamed-A-M-1', 'Bharath-Kumar-663', 'Bharad-Waj-7']"
Ramanathan-Ram-8,"['Anand-Siva', 'Vamsi-Pratap', 'Sarath-Haridas', 'Rajaram-Suresh', 'Nitya-Pydipati', 'Pinto-Ryderz', 'Shree-Nath-4', 'Sempon-Sibi', 'Sankalp-Patel', 'Aparnna-Suresh', 'Venkatesan-Kannan', 'Karthik-Iyer-42', 'Aishwarya-Ramesh-13', 'Bharath-Gopalakrishnan', 'Sunil-Roger', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Pranesh-Sarvesan', 'Naveenraaj-KP', 'Kumar-Saketh', 'Rakesh-Ramakrishnan']"
Swetha-Sridharan-5,"['Dushyanth-Kumar-1', 'Narmada-Muthiah', 'Amitesh-Jain', 'Swetha-Sridharan-5', 'Sriganesh-Balakumar', 'Kannan-Ravindran', 'Ashwin-Venkataraman-6', 'Yoga-Rakshith-1', 'Hemanth-Varma-1', 'Vmdeepak-Raj', 'Arun-Kumar-378', 'Srinath-Vavilla', 'Deepika-Ravikumar', 'Abhishek-Balaji-2', 'Shaik-Tabriz', 'Karthik-Mk-5', 'Thiyagarajan-Ramamoorthy', 'Venkatesan-Kannan', 'Shanmugasundaram-Muthuswamy', 'C-Anish-Raman', 'Mona-Chelladurai', u'Jo\xe9-Austin-A-M', 'Kishan-Shah-9', 'Shailaja-Menon-1', 'Rakesh-Ramesh-12', 'Vasanthi-Jangala-1', 'Swaathee-Radhakrishnan', 'Prasanna-CS-1', 'Rudi-Rudhresh', 'Gopi-Anand-1', 'Kumar-Saketh', 'Sathyanarayan-Krishnan', 'Sowmya-Lakshmi-6', 'Vignesh-Ravi-19', 'Vinoth-Kumar-162', 'Pavithra-Murugan', 'Siva-Nandha', 'Anand-Siva', 'Prasanna-Rao-8', 'Ranchana-Rajasekar', 'Vignesh-Sekar-12', 'Subashini-Ganesan-1', 'Arshad-Wahid', 'Sempon-Sibi', 'Ilango-Karthik-1', 'Nandakumar-Sundararajan', 'Varadha-Rajan-2', 'Sathya-Prabu-1', 'Aishwarya-Muthukumaran', 'Harsha-Varun-2', 'Sri-Lekha-Ashrav', 'Vesarzini-Venkat', 'Anand-Krishnan-11', 'Aishu-Ramesh-1', 'Divya-Duraiswamy', 'Gugan-Arumugam', 'Harikrishnan-Ragothaman', 'Sapna-Jayavel', 'Swastikka-Ramasubbu', 'Ajitab-Choudhary', 'Priyan-Vaithilingam', 'Priyanka-Ravi-9', 'Sarath-Haridas', 'Vishnu-Sharath', 'Parvathi-Visvanathan', 'Hasan-Kruz-Wayne', 'Koushik-Enkay', 'Shafeeq-Ahamed-A-M-1', 'Preethi-Padmanabhan', 'Ahmed-Raza-14', 'Prashanth-Ganeshbaabu', 'Pavithra-Rammohan', 'Chidhambaram-Kasi', 'Magizhnan-Santhosh', 'Harshi-Chandrasekar', 'Aravindh-Bala-1']"
Ravikesh-Kumar,"['Murugesh-MM', 'Akhilesh-Iyer', 'Lokeshwaran-Ravi', 'Jyotishman-Paul', 'Shruthi-Shyamsunder', 'Ravi-Ranjan-71', 'Gopal-Agarwal-23', 'Divyanshu-Sah', 'Rishi-Kapoor-22', 'Neranjen-Nean', 'Adhi-M-R-Kumar', 'Tarun-Kumar-64', 'Bodhayan-Prasad', 'Mothi-Prasath', 'Indraveer-Singh-Rajawat-1', 'Ruthwik-Lakshman-Chepuri', 'Venkatesan-Kannan', 'Bhubneshwar-Paswan', 'Aqeel-Mohammed-1', 'Zishan-Alim', 'Alok-Raj-26', 'Ajay-Yeshwanth', 'Vivek-Ablaze', 'Aparnna-Suresh', 'Adarsh-Shree-Ram', 'Satrajit-Chakraborty', 'Mohit-Agarwal-154', 'Navneet-Jha-1', 'Naren-Gsv', 'Vivek-Kumar-187', 'Neerja-Sundar-Rajan', 'Megha-Sharma-52', 'Prateek-Raj-9', 'Rajesh-Kannan-5', 'Jivitesh-Kumar', 'Rajkumar-Rajendran-6', 'Anand-Pandey-6', 'Anand-Siva', 'Manish-Keshri-1', 'Sumit-Yadav-59', 'Amolak-Chandel', 'Vimal-Kumar-93', 'Sempon-Sibi', 'Varsha-Prasad-2', 'Sangeetha-Muthusamy-1', 'Hari-K-Muralidharan', 'Kishan-Mahipal', 'Kumar-Saketh', 'Balaji-Lakshminarayanan', 'Kumar-Pushpak-1', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Lakshmi-Narayanan-85', 'Giridhar-Subramanian', 'Purushottam-Kumar-1', 'Pritika-Chinnasamy', 'Nitesh-Jaiswal-2', 'Vishal-Panwar', 'Asil-Zaidi', 'Sarath-Haridas', 'Karthik-Ravi-4', 'Ishan-Varma', 'Ricky-Anand', 'Gunjan-Kumar-25', 'Adarsh-Shreeram', 'Ashwat-Amirthalingam', 'Aravind-Raja-2', 'Akshay-Anand-51', 'Prateek-Sisodiya', 'Pranesh-IP', 'Reshav-Agarwal-1']"
Logeshwaran-Lingam,"['Vinoth-Mani-1', 'Manjunath-Nagarajan', 'Raghav-Ramky', 'Pranesh-Ravi', 'Kundanasreejani-Sreejani', 'Praveen-Muthusamy-1', 'Duarakesh-Sridhar', 'Ashwin-Venkataraman-6', 'Suraj-Majee', 'Bhuvanesh-Babu', 'Pranesh-Sarvesan', 'Siva-Ramalingam', 'Braghadeesh-Dhivakar', 'Gopi-Ragu', 'Navin-Krithish', 'Varun-Selvakumar', 'Arjun-K-Mohan', 'Venkatesan-Kannan', 'Sundhareswari-Thangavelu', 'Neha-Rajamani', 'Senthamil-Chelvan', 'Shreyas-Keote', 'Bindu-Jayakumar', 'Anugraha-Rajagopal', 'Naveenraaj-KP', 'Kishan-Kesavan', 'Gowtham-raj-R', 'Ashwin-Sanjeevan', 'Barath-Rgk', 'Kumar-Saketh', 'Avijit-Kumar', 'Anurag-Mallem', 'Rohit-Balasubramanian-2', 'Shogo-Makishima', 'Selva-Balaji-2', 'Ashwin-Sanjeevan-1', 'Aravind-Chandramouli-1', 'Ravi-Shankar-399', 'Amrita-Csec', 'Karthiek-Kunamneni', 'Anand-Siva', 'Venkatesh-Vaikuntaraman', 'Sandeep-Reddy-85', 'Divya-Madhu', 'Sempon-Sibi', 'Raghunath-Sampath', 'Aravind-Kumar-28', 'Anirudh-Menon-11', 'Madhu-Balaji', 'Vignesh-Vicky-144', 'Sachin-Pc', 'Hemanth-Varma-1', 'Anand-Krishnan-11', 'Igor-Erohin', 'Varun-Krishna-10', 'Showmya-Chitra', 'Arun-Ganesh-3', 'Romil-Kumar-Vasani', 'Gopath-Niranthar', 'Vimal-Espada', 'Gowtham-Raj-21', 'Arun-Avr', 'Sarath-Haridas', 'Anirudh-Madhavan-4', 'Aravind-Karthikeyan-1', 'Surya-Krishnan-5', 'Kuralamudhan-Arutselvan', 'Srinath-Vavilla', 'Siva-Sai-8', 'Susmitha-Sakthivel', 'Selva-Kumar-210', 'Yaswanth-Varma-1', 'Jithin-Purushothaman-1', 'Pranesh-IP', 'Naga-Arjun-3', 'Kamal-Kiran-2', 'Muthukumar-Selvaraj', 'Chandu-Muthyala', 'Aruun-Ram']"
Sanjay-Kumar-724,"['Akshay-Anand-51', 'Lokeshwaran-Ravi', 'Ojas-Rajpal', 'Sarathy-Kannan-1', 'Srijan-Deepak', 'Shubham-Trivedi-2', 'Rishi-Kapoor-22', 'Nitish-Kumar-77', 'Ruthwik-Lakshman-Chepuri', 'Venkatesan-Kannan', 'Shameem-Mahudoom-1', 'Akam-Patel', 'Ambuja-Sharma', 'Ajay-Yeshwanth', 'Vivek-Ablaze', 'Aparnna-Suresh', 'Deepak-Krishna-17', 'Adarsh-Shree-Ram', 'Kumar-Saketh', 'Pavithran-Manoharan', 'Naren-Gsv', 'Vivek-Kumar-187', 'Krishna-Kireeti-3', 'Aakash-Kumar-9', 'Shalini-Jayaraman', 'Prateek-Sisodiya', 'Apoorva-Saraf', 'Anand-Siva', 'Jayanth-Parchuri', 'Vimal-Kumar-93', 'Sempon-Sibi', 'Aditya-Anand-3', 'Arun-Mathiyalagan-1', 'Sant-Kumar-Bagri-1', 'Ashwat-Amirthalingam', 'Akarshan-Gupta-1', 'Hemanth-Shankar', 'Kumar-Pushpak-1', 'Alok-Raj-16', 'Anand-Krishnan-11', 'Lakshmi-Narayanan-166', 'Lakshmi-Narayanan-85', 'Naveenraaj-KP', 'Preeti-Nambiar-1', 'Nitesh-Jaiswal-2', 'Soumyajit-Das-18', 'Ganesh-Venkat', 'Sarath-Haridas', 'Rishi-Poddar', 'Gowtham-Srinivas', 'Ricky-Anand', 'Nikhil-Dwivedi-3', 'Adarsh-Verma-6', 'Pranesh-IP', 'Amul-Chugh', 'Suraj-Rautella-1']"
Shri-Vishnu-Perumalsamy,"['Murugesh-MM', 'Krishna-Kireeti-3', 'Julian-Arnold', 'Shruthi-Shyamsunder', 'Ragupathy-Alwar', 'Anurag-Sadish', 'Nikhil-Jose', 'Paramasivan-Em', 'Nivesh-Nagarajan', 'Adhithya-Kashyap', 'Surya-Pedamallu', 'Prashanth-Ravisankar', 'Suraj-Jarus', 'Venkatesan-Kannan', 'Balajee-Chandrasekar', 'Akam-Patel', 'Ajay-Yeshwanth', 'Shivaharan-Arumugam', 'Vivek-Ablaze', 'Aparnna-Suresh', 'Giridhar-Subramanian', 'Adarsh-Shree-Ram', 'Trishaal-Rao', 'Kumar-Saketh', 'Pavithran-Manoharan', 'Naresh-Srinivasan-3', 'Surya-Narayanan-4', 'Sarkuna-Krishnaraj', 'Madhav-Krishnan', 'Lakshmi-Narayanan-166', 'Naren-Gsv', 'Suraj-Jarus-1', 'Deepak-Arya-31', 'Dinesh-Narayan-4', 'Anand-Siva', 'Raam-Gautham', 'Koushik-Krithivasan-1', 'Sai-Rama-Usha-A', 'Durairaj-Martin', 'Titus-Michael', 'Sempon-Sibi', 'Sumit-Yadav-59', 'Kandha-Raj', 'K-V-Aditya-Prakash', 'Ramya-Radhakrishnan', 'Rohit-Sudan', 'Ashwath-Shekar', 'Rohan-Kora', 'Anand-Krishnan-11', 'Rishi-Poddar', 'Varun-Krishna-10', 'Naveenraaj-KP', 'Raam-Arvind', 'Vivek-Kumar-187', 'Aswin-Surya-R', 'Pritika-Chinnasamy', 'Sarath-Haridas', 'Sri-Indusanan', 'Gowtham-Srinivas', 'Swarna-Lakshmi-Ramalingam', 'Roopesh-Kumar-7', 'Andrew-Jones-77', 'Sri-Raghav', 'Santhosh-Kumar-64', 'Adhi-M-R-Kumar', 'Karsin-Kamakotti', 'Apoorva-Saraf', 'Niranjan-Kumar-6']"
Navin-Krithish,"['Easwar-Aiyer', 'Shreyas-Ganesh-1', 'Logeshwaran-Lingam', 'Jyotsna-Sastry-1', 'Raghav-Ramky', 'Rahul-Mishra-64', 'Kundanasreejani-Sreejani', 'Ajjay-Omprakas', 'Gautam-Somappa', 'Duarakesh-Sridhar', 'Ashwin-Venkataraman-6', 'Suraj-Majee', 'Pranesh-Sarvesan', 'Braghadeesh-Dhivakar', 'Harry-John-1', 'Neha-Rajamani', 'Dhamodharan-Sk', 'Anand-Krishnan-11', 'Varun-Selvakumar', 'Venkatesan-Kannan', 'Ravi-Shankar-399', 'Aditya-Parmar-5', 'Ajay-Yeshwanth', 'Aswin-Kumar-45', 'Showmya-Chitra', 'Gowtham-raj-R', 'Oyliye-Korsincharoen', 'Kumar-Saketh', 'Gokul-Raj-B-1', 'Ragini-Patel', 'Rohit-Balasubramanian-2', 'Shogo-Makishima', 'Ashwin-Sanjeevan-1', 'Adithya-Selvaganapathy', 'Padmalatha-Ragu', 'Dinesh-Narayan-4', 'Anand-Siva', 'Raam-Gautham', 'Venkatesh-Vaikuntaraman', 'Sandeep-Reddy-85', 'Gowtham-Raj-3', 'Varsha-Ananth', 'Sempon-Sibi', 'Pranesh-IP', 'Komal-Priya', 'Aravind-Kumar-28', 'Madhu-Balaji', 'Vignesh-Vicky-144', 'Sachin-Pc', 'Hemanth-Varma-1', 'Jayanthan-TP', 'Shivnesh-V-Rajan', 'Ashwin-Sanjeevan', 'Gaurav-Kamani', 'Gopath-Niranthar', 'Vimal-Espada', 'Gowtham-Raj-21', 'Priyan-Vaithilingam', 'Sarath-Haridas', 'Preethish-Purushothaman', 'Kuralamudhan-Arutselvan', 'Harsh-Agrawal-18', 'Harinath-Srinivas', 'Pooja-Gangatkar', 'Susmitha-Sakthivel', 'Yaswanth-Varma-1', 'Harish-Raman-7', 'Naga-Arjun-3', 'Kamal-Kiran-2', 'Ajay-Jacob-George-1', 'Al-Shira']"
Sai-Kumar-Chatla,"['Rakesh-Roshan-54', 'Chandra-Sathwick', 'Shruthi-Shyamsunder', 'Adithya-Sailesh', 'Sujith-Selvaraj', 'Ruthwik-Lakshman-Chepuri', 'Rahul-Muntha', 'Vivek-Ablaze', 'Rajaraman-Padmanabhan-1', 'Varsha-Sankar', 'Krishnan-Venkatesan', 'Abhilash-Abhi-60', 'Gautham-Bhat', 'Surya-Narayanan-4', 'Nikhil-Dwivedi-3', 'Aakash-Kumar-9', 'Mohit-Asnani-1', 'Manikandan-Srinivasan', 'Suresh-Kumar-124', 'Ankur-Hayatnagarkar', 'K-V-Aditya-Prakash', 'Ashwat-Amirthalingam', 'Ramya-Radhakrishnan', 'Anand-Krishnan-11', 'Pss-Srivignessh', 'Vivek-Kumar-187', 'Stanish-Andromeda', 'Pritika-Chinnasamy', 'Vishal-Panwar', 'Akshaya-Rangarajan', 'Srinath-Vavilla', 'Prudhvi-Kumar-14', 'Pranav-Sailesh', 'Ganesh-Venkat', 'Bhaskar-Nandina', 'Anand-Siva', 'Enkesh-Gupta', 'Jyotishman-Paul', 'Raam-Arvind', 'Amit-Tiwari-155', 'Pratyusha-Devarapalli', 'Adhi-M-R-Kumar', 'Jalandhar-Singh', 'Kunchakuri-Mahesh-1', 'Recal-Uma', 'Sureddi-Sandeep', 'Venkatesan-Kannan', 'Jayadev-Kumar', 'Shivam-Anant', 'Shivaharan-Arumugam', 'Navneet-Jha-1', 'Raghav-Chakravarthy', 'Vineetha-Govindaraj', 'Lalith-Kishore-A-K', 'Kiran-Mahankali', 'Akhil-Girish', 'Harish-Rani', 'Dipesh-Kalal-1', 'Aroosh-Dayal', 'Durairaj-Martin', 'Sundara-Natarajan-1', 'Rohit-Jakkula-Venkata', 'Sumit-Yadav-59', 'Nithin-Krishna-17', 'Rohit-RR', 'Rishi-Poddar', 'Naveenraaj-KP', 'Julian-Arnold', 'Sarath-Haridas', 'Siva-Prakasam-3', 'Raj-Siddharth', 'Ayush-Tibrewala', 'Ganesh-Venkataramani-1', 'Murugesh-MM', 'Padmapriya-Duraisamy', 'Abhishek-Pattjoshi', 'Arvind-Gopakumar', 'Krishna-Reddy-B', 'Vinayak-Suresh', 'Sudheer-Kumar-9', 'Naveen-Chandel', 'Dasaradh-Palagiri-1', 'Kumar-Saketh', 'Balajee-Chandrasekar', 'Akam-Patel', 'Ambuja-Sharma', 'Ajay-Yeshwanth', 'Yogesh-Mishra-41', 'Aparnna-Suresh', 'Sri-Venkateswarlu', 'Adarsh-Shree-Ram', 'Pankaj-Sonkaria', 'Divya-Srinivasan', 'Rahul-Ramesh-5', 'Naren-Gsv', 'Athip-Thirupathi', 'Varadhan-Ramamoorthy-1', 'Maya-Balaji', 'Dinesh-Narayan-4', 'Rohan-Kora', 'Karthik-Kommineni', 'Nitin-Kukreja', 'Sempon-Sibi', 'Sangeetha-Muthusamy-1', 'Shanmuga-Priya-K', 'Vishal-Sapatla', 'Shri-Prakash-1', 'Diksha-Gohlyan', 'Mohan-Vamsi-27', 'Vimal-Espada', 'Nihal-Nizar-1', 'Soumyajit-Das-18', 'Shreya-Ganesh-1', 'Nihal-Ahmed-20', 'Narayanan-Kv', 'Vaibhav-Kumar-Verma', 'Vijay-Krishna-131', 'Pranesh-IP', 'Vasudha-Gurram', 'Niranjan-Kumar-6', 'Lokeshwaran-Ravi', 'Sethu-Chidambaram-1', 'Rahul-Shinde-1', 'Suraj-Majee', 'Piyush-Raj-13', 'Balachandar-Ramachandran', 'Sundara-Natarajan', 'Vamsi-Yadav-Chavali', 'Gopath-Niranthar', 'Akshay-Mishra-3', 'Prasanna-Sridhar', 'Satrajit-Chakraborty', 'Nikitaa-Sivaakumar', 'Nandhitha-Raghuram', 'Pavithran-Manoharan', 'Anjana-Rajmohan', 'Siddharth-Jawahar', 'Kiran-Nivas-Reddy', 'Nitin-Sachan-1', 'Bharadwaj-Jalamangala', 'Vignesh-Piramanayagam', 'Jaishree-Rajasekaran', 'Nishant-Panigrahi-2', 'Krishna-Kireeti-3', 'Kashish-Jajodia', 'Namitha-Ravi', 'Lakshmi-Narayanan-85', 'Giridhar-Subramanian', 'Kartikaya-Purohit', 'Divyanshi-Galla', 'Swarna-Lakshmi-Ramalingam', 'Deepak-Raj-40', 'Vinay-Kumar-75', 'Suraj-Murthy']"
Pooja-Ramakrishnan,"['Sakshi-Shahri-1', 'Kavya-Menon-2', 'Angad-Chopra-2', 'Aakash-Naresh', 'Pravin-Sundar', 'Subash-Sriram', 'Narmada-Udayakumar', 'Duarakesh-Sridhar', 'Pranesh-Sarvesan', 'Gideon-Lubin-Balasingam', 'Nandini-Ramanan-1', 'Rajkumar-Mundel-1', 'Sarang-Gupta-6', 'Arun-Kumar-378', 'Srinath-Vavilla', 'Vysakh-Tp', 'Niveditha-Murali', 'Venkatesan-Kannan', 'Dhivya-Natarajan', 'Raam-Gautham-1', 'Dana-Whittle-1', 'Aaditya-HariPrasad-1', 'Karthik-Thiyagarajan-3', 'Ashwin-Prasad-10', 'Kumar-Saketh', 'Athul-Govind', 'Goutham-Ravindran', 'Ruchika-Samiani', 'Naren-Gsv', 'Trishaal-Rao', 'Gangatharan-Mariappan', 'Ashwin-Sanjeevan-1', 'Rishi-Vaishnav', 'Adithya-Selvaganapathy', 'Amrita-Csec', 'Shashank-Pillai-1', 'Abhishek-Rajvir', 'Anand-Siva', 'Raam-Gautham', 'Lipi-Mehta-1', 'Parvathy-Warrier', 'Keshav-Johar', 'Nav-Lee', 'Sempon-Sibi', 'Prahaladhan-SoundaraRajan-2', 'Rohit-Anand-49', 'Civil-Engineers-1', 'Vyshak-Suresh', 'Yuvha-Nisha', 'Kartik-Shankar-3', 'Roja-Malligarjunan', 'Anand-Krishnan-11', 'Naveenraaj-KP', 'Varsha-Prasad-2', 'Gopath-Niranthar', 'Samiksha-Nandwani', 'Praveen-Palaniyappan', 'Anjana-Anand-1', 'Sarath-Haridas', 'Adith-Siddharth', 'Sivakumar-Vemparala', 'Braghadeesh-Dhivakar', 'Kuralamudhan-Arutselvan', 'Soundharya-Murali', 'Koushik-Enkay', 'Anusha-Sekar-4', 'Kirty-Vedula', 'Navin-Vidyadharan', 'Raghav-Iyer-4', 'Pranesh-IP', 'Sriram-Subramaniam-2', 'Dinesh-Narayan-4', 'Arni-Srikanth', 'Atira-Pradeep', 'Sai-Thejaswini', 'Abishiek-Senthilnathan']"
